Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Dayside nadir observation number,Thermal orbit/dayside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),SubSC latitude (deg) @ TC20 execution start time (UTC),SubSC longitude (deg) @ TC20 execution start time (UTC),SubSC LST @ TC20 execution start time (h),SubSC phase angle (deg) @ TC20 execution start time (UTC),SubSC solar incidence angle (deg) @ TC20 execution start time (UTC),SubSC emission angle (deg) @ TC20 execution start time (UTC),SubSC latitude (deg) @ TC20 execution end time (UTC),SubSC longitude (deg) @ TC20 execution end time (UTC),SubSC LST @ TC20 execution end time (h),SubSC phase angle (deg) @ TC20 execution end time (UTC),SubSC solar incidence angle (deg) @ TC20 execution end time (UTC),SubSC emission angle (deg) @ TC20 execution end time (UTC),Beta angle (deg),Solar longitude Ls (deg),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),LNO+UVIS+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
4,4,142,72,3609,0,1,0,0,0,2018 SEP 14 11:39:01,2018 SEP 14 12:09:12,N/A,N/A,2018 SEP 14 11:39:11,2018 SEP 14 12:09:11,-51.7388,98.4925,2.8169,95.8486,95.8486,2.7406e-14,-30.2511,-120.7152,12.6925,11.579,11.579,8.996e-15,11.1448,249.8648,N/A,181.2414,181.2414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1800,104,193,1400002C0000000000000000000000000000000000000000000000000000000000000000000A0708006800C1
4,4,143,72,3609,0,1,0,0,0,2018 SEP 14 12:09:17,2018 SEP 14 12:29:47,N/A,N/A,2018 SEP 14 12:09:27,2018 SEP 14 12:29:46,-30.0089,-120.6389,12.6989,11.5119,11.5119,2.4841e-14,29.7646,-106.1912,13.9944,60.8259,60.8259,2.9836e-14,11.0615,249.8781,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,144,72,3610,0,1,0,0,0,2018 SEP 14 12:29:52,2018 SEP 14 12:34:50,N/A,N/A,2018 SEP 14 12:30:02,2018 SEP 14 12:34:49,30.0035,-106.1167,14.0006,61.0735,61.0735,1.2006e-14,44.0578,-100.5705,14.4508,75.8161,75.8161,0,11.0434,249.8872,N/A,28.9025,28.9025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,287,104,210,1400002C0000000000000000000000000000000000000000000000000000000000000000000A011F006800D2
1,1,145,73,3610,1,0,0,0,0,2018 SEP 14 13:36:51,2018 SEP 14 14:39:30,2018 SEP 14 13:37:01,2018 SEP 14 14:39:16,2018 SEP 14 13:37:01,2018 SEP 14 14:39:29,-51.8511,69.6787,2.8064,95.8127,95.8127,3.6299e-14,62.0825,-113.8505,15.5869,95.9201,95.9201,7.9514e-15,10.8952,249.9167,21.7833,377.3735,397.1224,0,0,0,0,0,0,0,0,0,0,10,640,2185,30,30,3735,1,1,1844,1844,10,3748,104,986,1400002C00000000000000000000000000000000000A028008891E1E0E97010107340734000A0EA4006803DA
4,4,146,74,3611,0,1,0,0,0,2018 SEP 14 15:34:43,2018 SEP 14 16:04:52,N/A,N/A,2018 SEP 14 15:34:53,2018 SEP 14 16:04:51,-51.8832,40.836,2.7944,95.847,95.847,1.8271e-14,-30.2353,-178.6674,12.6497,11.1118,11.1118,5.435e-14,10.608,249.9687,N/A,181.04,181.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1798,104,191,1400002C0000000000000000000000000000000000000000000000000000000000000000000A0706006800BF
4,4,147,74,3611,0,1,0,0,0,2018 SEP 14 16:04:57,2018 SEP 14 16:25:28,N/A,N/A,2018 SEP 14 16:05:07,2018 SEP 14 16:25:27,-29.9934,-178.5907,12.6564,11.0375,11.0375,9.9392e-16,29.7507,-164.0538,13.9581,60.5834,60.5834,1.3114e-14,10.5179,249.982,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,148,74,3612,0,1,0,0,0,2018 SEP 14 16:25:33,2018 SEP 14 16:30:37,N/A,N/A,2018 SEP 14 16:25:43,2018 SEP 14 16:30:36,29.9893,-163.979,13.9644,60.8314,60.8314,5.0314e-14,44.3011,-158.2654,14.4275,75.8906,75.8906,4.2672e-14,10.4974,249.9911,N/A,29.5066,29.5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,293,104,216,1400002C0000000000000000000000000000000000000000000000000000000000000000000A0125006800D8
1,1,149,75,3612,1,0,0,0,0,2018 SEP 14 17:32:39,2018 SEP 14 18:35:18,2018 SEP 14 17:32:49,2018 SEP 14 18:35:04,2018 SEP 14 17:32:49,2018 SEP 14 18:35:17,-51.9605,11.9571,2.7814,95.8529,95.8529,2.642e-14,62.1894,-171.5439,15.5639,95.8875,95.8875,1.3886e-14,10.3338,250.0206,21.7833,377.3735,397.1224,0,0,0,0,0,0,0,0,0,0,10,640,2185,30,30,3735,1,1,1844,1844,10,3748,104,986,1400002C00000000000000000000000000000000000A028008891E1E0E97010107340734000A0EA4006803DA
1,1,150,76,3613,1,0,0,0,0,2018 SEP 14 19:30:35,2018 SEP 14 20:33:13,2018 SEP 14 19:30:45,2018 SEP 14 20:33:00,2018 SEP 14 19:30:45,2018 SEP 14 20:33:12,-52.053,-16.984,2.7642,95.8694,95.8694,3.7934e-14,62.2989,159.5979,15.5517,95.9067,95.9067,1.242e-14,10.0863,250.0726,21.7833,377.2728,397.0218,0,0,0,0,0,0,0,0,0,0,10,640,2185,30,30,3735,1,1,1844,1844,10,3747,104,985,1400002C00000000000000000000000000000000000A028008891E1E0E97010107340734000A0EA3006803D9
4,4,151,77,3614,0,1,0,0,0,2018 SEP 14 21:28:29,2018 SEP 14 21:58:31,N/A,N/A,2018 SEP 14 21:28:39,2018 SEP 14 21:58:30,-52.1705,-45.9344,2.7456,95.8717,95.8717,3.9979e-14,-30.2571,94.4485,12.5914,10.5123,10.5123,6.4106e-15,9.8585,250.1246,N/A,180.3352,180.3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1791,104,439,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06FF006801B7
4,4,152,77,3614,0,1,0,0,0,2018 SEP 14 21:58:36,2018 SEP 14 22:19:05,N/A,N/A,2018 SEP 14 21:58:46,2018 SEP 14 22:19:04,-30.0147,94.5251,12.5978,10.4256,10.4256,1.5274e-14,29.7496,109.0099,13.8956,60.1909,60.1909,5.3976e-14,9.7733,250.1379,N/A,122.6418,122.6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1218,104,376,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C200680178
4,4,153,77,3615,0,1,0,0,0,2018 SEP 14 22:19:10,2018 SEP 14 22:31:06,N/A,N/A,2018 SEP 14 22:19:20,2018 SEP 14 22:31:05,29.9887,109.0845,13.9019,60.4401,60.4401,2.0365e-14,62.419,130.7236,15.5381,95.9254,95.9254,2.1336e-14,9.7616,250.1469,N/A,70.9895,70.9895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,705,104,373,1400002C0000000000000000000000000000000000000000000000000000000000000000000A02C100680175
4,4,154,78,3615,0,1,0,0,0,2018 SEP 14 23:26:20,2018 SEP 14 23:56:20,N/A,N/A,2018 SEP 14 23:26:30,2018 SEP 14 23:56:19,-52.2828,-74.8436,2.7292,95.8663,95.8663,1.6295e-14,-30.2224,65.5524,12.5753,10.3231,10.3231,2.6228e-14,9.6322,250.1765,N/A,180.1338,180.1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1789,104,437,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06FD006801B5
4,4,155,78,3615,0,1,0,0,0,2018 SEP 14 23:56:25,2018 SEP 15 00:16:53,N/A,N/A,2018 SEP 14 23:56:35,2018 SEP 15 00:16:52,-29.9799,65.6287,12.5817,10.2333,10.2333,1.1018e-14,29.7485,80.0583,13.8756,60.0661,60.0661,1.8062e-14,9.5503,250.1898,N/A,122.5411,122.5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1217,104,375,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C100680177
4,4,156,78,3616,0,1,0,0,0,2018 SEP 15 00:16:58,2018 SEP 15 00:22:07,N/A,N/A,2018 SEP 15 00:17:08,2018 SEP 15 00:22:06,29.9876,80.1328,13.8817,60.3154,60.3154,6.0095e-14,44.5627,85.9387,14.3522,75.6952,75.6952,4.1058e-14,9.5356,250.1988,N/A,30.0101,30.0101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,298,104,221,1400002C0000000000000000000000000000000000000000000000000000000000000000000A012A006800DD
1,1,157,79,3616,1,0,0,0,0,2018 SEP 15 01:24:10,2018 SEP 15 02:26:46,2018 SEP 15 01:24:20,2018 SEP 15 02:26:35,2018 SEP 15 01:24:20,2018 SEP 15 02:26:45,-52.3555,-103.6794,2.7172,95.8663,95.8663,3.7934e-14,62.5357,73.0637,15.515,95.9029,95.9029,1.5903e-14,9.374,250.2285,21.7833,377.0714,396.8204,0,0,0,0,0,0,0,0,0,0,10,640,2185,30,30,3735,1,1,1844,1844,10,3745,104,983,1400002C00000000000000000000000000000000000A028008891E1E0E97010107340734000A0EA1006803D7
4,4,158,80,3617,0,1,0,0,0,2018 SEP 15 03:22:02,2018 SEP 15 03:51:59,N/A,N/A,2018 SEP 15 03:22:12,2018 SEP 15 03:51:58,-52.4069,-132.5193,2.7056,95.8813,95.8813,2.6988e-14,-30.2469,7.6052,12.5328,9.9143,9.9143,4.0762e-14,9.1017,250.2804,N/A,179.8318,179.8318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1786,104,434,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06FA006801B2
4,4,159,80,3617,0,1,0,0,0,2018 SEP 15 03:52:04,2018 SEP 15 04:12:34,N/A,N/A,2018 SEP 15 03:52:14,2018 SEP 15 04:12:33,-30.0048,7.6819,12.5392,9.8151,9.8151,3.1964e-14,29.7425,22.2214,13.8408,59.853,59.853,1.3114e-14,9.0191,250.2937,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,160,80,3618,0,1,0,0,0,2018 SEP 15 04:12:39,2018 SEP 15 04:17:52,N/A,N/A,2018 SEP 15 04:12:49,2018 SEP 15 04:17:51,29.9813,22.2963,13.8472,60.1027,60.1027,4.3725e-14,44.7212,28.2314,14.3275,75.6997,75.6997,4.6744e-14,8.9978,250.3027,N/A,30.4128,30.4128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,302,104,225,1400002C0000000000000000000000000000000000000000000000000000000000000000000A012E006800E1
1,1,161,81,3618,1,0,0,0,0,2018 SEP 15 05:19:57,2018 SEP 15 06:22:36,2018 SEP 15 05:20:07,2018 SEP 15 06:22:22,2018 SEP 15 05:20:07,2018 SEP 15 06:22:35,-52.5199,-161.378,2.6933,95.8492,95.8492,1.1132e-14,62.6477,15.4702,15.4992,95.9142,95.9142,1.3138e-14,8.8325,250.3324,21.7833,377.3735,397.1224,0,0,0,0,0,0,0,0,0,0,10,640,2185,30,30,3735,1,1,1844,1844,10,3748,104,986,1400002C00000000000000000000000000000000000A028008891E1E0E97010107340734000A0EA4006803DA
4,4,162,82,3619,0,1,0,0,0,2018 SEP 15 07:17:51,2018 SEP 15 07:47:45,N/A,N/A,2018 SEP 15 07:18:01,2018 SEP 15 07:47:44,-52.5813,169.6805,2.6756,95.8889,95.8889,9.5747e-15,-30.2301,-50.3432,12.4919,9.5094,9.5094,8.996e-15,8.5737,250.3844,N/A,179.5297,179.5297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1783,104,431,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06F7006801AF
4,4,163,82,3619,0,1,0,0,0,2018 SEP 15 07:47:50,2018 SEP 15 08:08:20,N/A,N/A,2018 SEP 15 07:48:00,2018 SEP 15 08:08:19,-29.9881,-50.2665,12.4986,9.4009,9.4009,2.1097e-14,29.7414,-35.7508,13.7986,59.5996,59.5996,2.915e-14,8.4902,250.3976,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,164,82,3620,0,1,0,0,0,2018 SEP 15 08:08:25,2018 SEP 15 08:20:31,N/A,N/A,2018 SEP 15 08:08:35,2018 SEP 15 08:20:31,29.9801,-35.676,13.805,59.8496,59.8496,3.9213e-14,62.7614,-13.4178,15.485,95.9291,95.9291,4.5712e-14,8.4792,250.4067,N/A,72.0971,72.0971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,716,104,384,1400002C0000000000000000000000000000000000000000000000000000000000000000000A02CC00680180
8,8,165,83,3620,1,0,0,0,0,2018 SEP 15 09:06:45,2018 SEP 15 10:17:23,2018 SEP 15 09:06:55,2018 SEP 15 10:17:10,2018 SEP 15 09:06:55,2018 SEP 15 10:17:22,-27.0302,128.8311,1.7178,123.3026,123.3026,2.0365e-14,60.4322,-45.8941,15.2147,92.9499,92.9499,2.249e-14,8.3539,250.4324,25.0565,425.6024,448.3624,0,0,0,0,0,0,0,0,0,0,10,640,2425,30,30,4215,1,1,1844,1844,10,4227,104,910,1400002C00000000000000000000000000000000000A028009791E1E1077010107340734000A10830068038E
1,1,166,84,3621,1,0,0,0,0,2018 SEP 15 11:13:37,2018 SEP 15 12:16:14,2018 SEP 15 11:13:47,2018 SEP 15 12:16:02,2018 SEP 15 11:13:47,2018 SEP 15 12:16:13,-52.8102,111.846,2.6425,95.8661,95.8661,5.3694e-14,62.979,-71.1389,15.4586,95.9631,95.9631,2.0116e-14,8.107,250.4883,21.7833,377.1721,396.9211,0,0,0,0,0,0,0,0,0,0,10,640,2185,30,30,3735,1,1,1844,1844,10,3746,104,984,1400002C00000000000000000000000000000000000A028008891E1E0E97010107340734000A0EA2006803D8
4,4,167,85,3622,0,1,0,0,0,2018 SEP 15 13:11:26,2018 SEP 15 13:41:12,N/A,N/A,2018 SEP 15 13:11:36,2018 SEP 15 13:41:11,-52.8938,82.9714,2.6278,95.8689,95.8689,1.3329e-14,-30.2663,-137.1239,12.4372,9.0291,9.0291,6.0011e-14,7.8736,250.5402,N/A,178.7242,178.7242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1775,104,423,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06EF006801A7
4,4,168,85,3622,0,1,0,0,0,2018 SEP 15 13:41:17,2018 SEP 15 14:01:48,N/A,N/A,2018 SEP 15 13:41:27,2018 SEP 15 14:01:47,-30.0241,-137.0476,12.4436,8.9058,8.9058,3.4256e-14,29.7822,-122.579,13.7408,59.3014,59.3014,3.3053e-14,7.7891,250.5534,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,169,85,3623,0,1,0,0,0,2018 SEP 15 14:01:53,2018 SEP 15 14:14:04,N/A,N/A,2018 SEP 15 14:02:03,2018 SEP 15 14:14:03,30.0211,-122.5044,13.7472,59.5521,59.5521,2.2264e-14,63.012,-99.917,15.4506,95.9538,95.9538,6.7937e-15,7.7637,250.5625,N/A,72.4998,72.4998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,720,104,388,1400002C0000000000000000000000000000000000000000000000000000000000000000000A02D000680184
4,4,170,86,3623,0,1,0,0,0,2018 SEP 15 15:09:16,2018 SEP 15 15:39:02,N/A,N/A,2018 SEP 15 15:09:26,2018 SEP 15 15:39:01,-52.9187,54.1244,2.615,95.9077,95.9077,4.9478e-14,-30.2504,-166.1005,12.4161,8.8298,8.8298,3.4403e-14,7.601,250.5922,N/A,178.7242,178.7242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1775,104,423,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06EF006801A7
4,4,171,86,3623,0,1,0,0,0,2018 SEP 15 15:39:07,2018 SEP 15 15:59:38,N/A,N/A,2018 SEP 15 15:39:17,2018 SEP 15 15:59:37,-30.0084,-166.0241,12.4225,8.7013,8.7013,1.5003e-14,29.7536,-151.5182,13.7222,59.1692,59.1692,2.642e-14,7.5128,250.6053,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,172,86,3624,0,1,0,0,0,2018 SEP 15 15:59:43,2018 SEP 15 16:11:56,N/A,N/A,2018 SEP 15 15:59:53,2018 SEP 15 16:11:56,29.9923,-151.4434,13.7283,59.4199,59.4199,3.1806e-14,63.0319,-128.728,15.4408,95.9276,95.9276,2.2935e-14,7.4858,250.6144,N/A,72.8019,72.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,723,104,391,1400002C0000000000000000000000000000000000000000000000000000000000000000000A02D300680187
4,4,173,87,3624,0,1,0,0,0,2018 SEP 15 17:07:11,2018 SEP 15 17:36:54,N/A,N/A,2018 SEP 15 17:07:21,2018 SEP 15 17:36:53,-52.9943,25.2853,2.6042,95.8952,95.8952,8.996e-15,-30.2655,164.8885,12.3928,8.6453,8.6453,6.5569e-15,7.3158,250.6441,N/A,178.4222,178.4222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1772,104,420,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06EC006801A4
4,4,174,87,3624,0,1,0,0,0,2018 SEP 15 17:36:59,2018 SEP 15 17:57:30,N/A,N/A,2018 SEP 15 17:37:09,2018 SEP 15 17:57:29,-30.0235,164.9653,12.3994,8.5106,8.5106,2.1157e-14,29.7385,179.5173,13.7022,59.043,59.043,2.0116e-14,7.2245,250.6573,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,175,87,3625,0,1,0,0,0,2018 SEP 15 17:57:35,2018 SEP 15 18:09:51,N/A,N/A,2018 SEP 15 17:57:45,2018 SEP 15 18:09:50,29.9771,179.5922,13.7086,59.2939,59.2939,6.3846e-15,63.125,-157.5022,15.4344,95.9678,95.9678,2.1395e-14,7.2107,250.6663,N/A,73.0033,73.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,725,104,393,1400002C0000000000000000000000000000000000000000000000000000000000000000000A02D500680189
1,1,176,88,3625,1,0,0,0,0,2018 SEP 15 19:05:07,2018 SEP 15 20:07:45,2018 SEP 15 19:05:17,2018 SEP 15 20:07:32,2018 SEP 15 19:05:17,2018 SEP 15 20:07:44,-53.078,-3.6222,2.5892,95.8978,95.8978,6.5535e-14,63.187,173.5998,15.4194,95.9456,95.9456,2.8724e-14,7.0538,250.6961,21.7833,377.2728,397.0218,0,0,0,0,0,0,0,0,0,0,10,640,2185,30,30,3735,1,1,1844,1844,10,3747,104,985,1400002C00000000000000000000000000000000000A028008891E1E0E97010107340734000A0EA3006803D9
4,4,177,89,3626,0,1,0,0,0,2018 SEP 15 21:03:02,2018 SEP 15 21:32:41,N/A,N/A,2018 SEP 15 21:03:12,2018 SEP 15 21:32:40,-53.2049,-32.562,2.5717,95.877,95.877,3.9213e-14,-30.2487,106.9846,12.3556,8.3255,8.3255,1.3114e-14,6.8168,250.7481,N/A,178.0194,178.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1768,104,416,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06E8006801A0
4,4,178,89,3626,0,1,0,0,0,2018 SEP 15 21:32:46,2018 SEP 15 21:53:15,N/A,N/A,2018 SEP 15 21:32:56,2018 SEP 15 21:53:14,-30.0064,107.0612,12.3619,8.1801,8.1801,1.8271e-14,29.7497,121.558,13.6606,58.8209,58.8209,2.2264e-14,6.73,250.7612,N/A,122.6418,122.6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1218,104,376,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C200680178
4,4,179,89,3627,0,1,0,0,0,2018 SEP 15 21:53:20,2018 SEP 15 22:05:39,N/A,N/A,2018 SEP 15 21:53:30,2018 SEP 15 22:05:38,29.9887,121.6327,13.6669,59.0726,59.0726,4.0731e-14,63.3165,144.7515,15.4078,95.9867,95.9867,2.915e-14,6.7195,250.7703,N/A,73.3053,73.3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,728,104,396,1400002C0000000000000000000000000000000000000000000000000000000000000000000A02D80068018C
1,1,180,90,3627,1,0,0,0,0,2018 SEP 15 23:00:53,2018 SEP 16 00:03:29,2018 SEP 15 23:01:03,2018 SEP 16 00:03:18,2018 SEP 15 23:01:03,2018 SEP 16 00:03:28,-53.2844,-61.5243,2.5517,95.907,95.907,2.0116e-14,63.3855,115.8214,15.3894,95.9552,95.9552,3.0672e-14,6.5931,250.8,21.7833,377.0714,396.8204,0,0,0,0,0,0,0,0,0,0,10,640,2185,30,30,3735,1,1,1844,1844,10,3745,104,983,1400002C00000000000000000000000000000000000A028008891E1E0E97010107340734000A0EA1006803D7
4,4,181,91,3628,0,1,0,0,0,2018 SEP 16 00:58:42,2018 SEP 16 01:28:17,N/A,N/A,2018 SEP 16 00:58:52,2018 SEP 16 01:28:16,-53.3497,-90.3945,2.5369,95.9194,95.9194,2.0117e-14,-30.2657,49.1487,12.3197,8.0636,8.0636,1.2722e-14,6.3474,250.852,N/A,177.6167,177.6167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1764,104,412,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06E40068019C
4,4,182,91,3628,0,1,0,0,0,2018 SEP 16 01:28:22,2018 SEP 16 01:48:51,N/A,N/A,2018 SEP 16 01:28:32,2018 SEP 16 01:48:50,-30.0232,49.2251,12.3261,7.9072,7.9072,6.58e-14,29.7443,63.6711,13.6211,58.6029,58.6029,7.1119e-15,6.2657,250.865,N/A,122.6418,122.6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1218,104,376,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C200680178
4,4,183,91,3629,0,1,0,0,0,2018 SEP 16 01:48:56,2018 SEP 16 02:01:18,N/A,N/A,2018 SEP 16 01:49:06,2018 SEP 16 02:01:17,29.9833,63.7455,13.6275,58.8548,58.8548,3.4403e-14,63.4315,87.001,15.3783,95.9417,95.9417,1.4292e-14,6.2487,250.8741,N/A,73.6074,73.6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,731,104,399,1400002C0000000000000000000000000000000000000000000000000000000000000000000A02DB0068018F
4,4,184,92,3629,0,1,0,0,0,2018 SEP 16 02:56:33,2018 SEP 16 03:26:07,N/A,N/A,2018 SEP 16 02:56:43,2018 SEP 16 03:26:06,-53.4165,-119.1931,2.5278,95.9032,95.9032,1.4575e-14,-30.2588,20.1703,12.2981,7.9036,7.9036,2.8625e-14,6.0733,250.9039,N/A,177.516,177.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1763,104,411,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06E30068019B
4,4,185,92,3629,0,1,0,0,0,2018 SEP 16 03:26:12,2018 SEP 16 03:46:42,N/A,N/A,2018 SEP 16 03:26:22,2018 SEP 16 03:46:41,-30.0166,20.2469,12.3047,7.7413,7.7413,9.1299e-14,29.7437,34.7658,13.605,58.5165,58.5165,2.9323e-14,5.9915,250.917,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,186,92,3630,0,1,0,0,0,2018 SEP 16 03:46:47,2018 SEP 16 03:52:20,N/A,N/A,2018 SEP 16 03:46:57,2018 SEP 16 03:52:19,29.9825,34.8406,13.6114,58.7685,58.7685,4.7602e-14,45.6464,41.2598,14.1292,75.4922,75.4922,4.0357e-14,5.9713,250.9261,N/A,32.4266,32.4266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,322,104,245,1400002C0000000000000000000000000000000000000000000000000000000000000000000A0142006800F5
1,1,187,93,3630,1,0,0,0,0,2018 SEP 16 04:54:26,2018 SEP 16 05:57:06,2018 SEP 16 04:54:36,2018 SEP 16 05:56:51,2018 SEP 16 04:54:36,2018 SEP 16 05:57:05,-53.4637,-148.0702,2.5142,95.9264,95.9264,2.0116e-14,63.5108,29.4844,15.3669,95.9584,95.9584,8.996e-15,5.8013,250.9559,21.7833,377.4742,397.2231,0,0,0,0,0,0,0,0,0,0,10,640,2185,30,30,3735,1,1,1844,1844,10,3749,104,987,1400002C00000000000000000000000000000000000A028008891E1E0E97010107340734000A0EA5006803DB
1,1,188,94,3631,1,0,0,0,0,2018 SEP 16 06:52:21,2018 SEP 16 07:55:01,2018 SEP 16 06:52:31,2018 SEP 16 07:54:46,2018 SEP 16 06:52:31,2018 SEP 16 07:55:00,-53.5654,-176.9605,2.4997,95.9058,95.9058,1.9087e-14,63.5867,0.58819,15.3525,95.9503,95.9503,2.9323e-14,5.5347,251.0078,21.7833,377.4742,397.2231,0,0,0,0,0,0,0,0,0,0,10,640,2185,30,30,3735,1,1,1844,1844,10,3749,104,987,1400002C00000000000000000000000000000000000A028008891E1E0E97010107340734000A0EA5006803DB
